"index","id","chain","offer","repeattrips","repeater","offerdate"
16,125069384,4,1204576,0,f,"2013-04-05"
24,125069407,15,1197502,0,f,"2013-03-25"
24,125070944,15,1197502,1,t,"2013-03-27"
26,125077215,18,1197502,0,f,"2013-04-01"
16,125077458,4,1197502,0,f,"2013-04-18"
24,125080627,15,1200581,0,f,"2013-03-30"
16,125081635,4,1208251,1,t,"2013-04-23"
16,125083542,4,1197502,0,f,"2013-03-28"
54,125090343,95,1204576,0,f,"2013-04-06"
16,125092396,4,1197502,0,f,"2013-03-26"
16,125092809,4,1208251,2,t,"2013-04-25"
29,125093627,88,1208252,0,f,"2013-04-23"
23,125095156,14,1197502,1,t,"2013-03-25"
54,125098346,95,1197502,0,f,"2013-03-25"
54,125099075,95,1197502,1,t,"2013-03-28"
22,125106607,20,1208251,0,f,"2013-04-25"
16,125106950,4,1208251,1,t,"2013-04-27"
54,125110850,95,1204576,0,f,"2013-04-07"
16,125110886,4,1197502,0,f,"2013-03-26"
24,125122053,15,1208252,0,f,"2013-04-27"
16,125122879,4,1197502,0,f,"2013-03-30"
16,125128888,4,1197502,0,f,"2013-04-02"
54,125132956,95,1197502,0,f,"2013-03-27"
16,125133283,4,1197502,0,f,"2013-03-29"
24,125133537,15,1197502,0,f,"2013-03-25"
16,125136009,4,1197502,1,t,"2013-03-26"
22,125138514,20,1197502,0,f,"2013-03-25"
24,125138965,15,1197502,1,t,"2013-04-07"
16,125140349,4,1197502,0,f,"2013-04-16"
16,125143602,4,1200988,0,f,"2013-03-24"
23,125146180,14,1197502,0,f,"2013-03-29"
26,125146599,18,1197502,0,f,"2013-03-28"
16,125148192,4,1200581,0,f,"2013-04-01"
16,125156930,4,1197502,0,f,"2013-03-28"
54,125162566,95,1197502,0,f,"2013-03-28"
19,125162947,17,1204576,0,f,"2013-04-25"
54,125163550,95,1204576,0,f,"2013-04-05"
16,125164277,4,1197502,0,f,"2013-03-25"
29,125165289,88,1197502,0,f,"2013-04-07"
24,125165666,15,1208251,0,f,"2013-04-24"
26,125167611,18,1208251,0,f,"2013-04-23"
24,125167998,15,1197502,1,t,"2013-03-30"
16,125168554,4,1200581,1,t,"2013-04-03"
16,125176316,4,1197502,0,f,"2013-04-16"
16,125177353,4,1208251,0,f,"2013-04-23"
16,125179197,4,1197502,1,t,"2013-03-25"
54,125184122,95,1197502,0,f,"2013-03-29"
16,125186822,4,1197502,0,f,"2013-03-25"
26,125187081,18,1197502,0,f,"2013-03-26"
16,125188942,4,1197502,2,t,"2013-03-30"
16,125189350,4,1197502,0,f,"2013-03-27"
24,125194791,15,1197502,0,f,"2013-03-25"
54,125194824,95,1197502,0,f,"2013-03-26"
16,125194935,4,1197502,0,f,"2013-03-25"
54,125202551,95,1197502,0,f,"2013-03-25"
22,125202738,20,1200581,4,t,"2013-03-30"
26,125206509,18,1208252,1,t,"2013-04-26"
16,125206583,4,1208251,0,f,"2013-04-23"
16,125208530,4,1204576,0,f,"2013-04-08"
16,125209407,4,1204576,0,f,"2013-04-07"
54,125209968,95,1197502,0,f,"2013-03-27"
24,125212507,15,1204821,0,f,"2013-04-05"
26,125220387,18,1197502,0,f,"2013-03-25"
16,125234889,4,1197502,0,f,"2013-03-25"
26,125236369,18,1204821,0,f,"2013-04-23"
26,125238955,18,1197502,1,t,"2013-03-26"
16,125240047,4,1197502,0,f,"2013-03-26"
26,125248480,18,1204576,4,t,"2013-04-05"
24,125248496,15,1197502,1,t,"2013-04-03"
22,125251675,20,1197502,0,f,"2013-03-28"
16,125251717,4,1197502,1,t,"2013-03-26"
16,125257967,4,1204576,1,t,"2013-04-30"
24,125259187,15,1197502,0,f,"2013-03-29"
24,125269857,15,1197502,0,f,"2013-03-25"
16,125271465,4,1208252,0,f,"2013-04-24"
16,125272007,4,1208251,0,f,"2013-04-27"
54,125275485,95,1208251,0,f,"2013-04-24"
16,125277362,4,1200581,0,f,"2013-03-30"
19,125281455,17,1197502,0,f,"2013-03-25"
54,125281572,95,1197502,0,f,"2013-03-30"
54,125283523,95,1197502,0,f,"2013-03-26"
54,125285159,95,1197502,0,f,"2013-03-25"
24,125286225,15,1197502,0,f,"2013-04-17"
16,125286615,4,1197502,0,f,"2013-03-26"
16,125287600,4,1197502,1,t,"2013-03-28"
54,125295709,95,1197502,0,f,"2013-03-25"
24,125302719,15,1197502,0,f,"2013-03-25"
24,125303655,15,1204821,1,t,"2013-04-05"
16,125304359,4,1197502,0,f,"2013-03-25"
16,125307749,4,1197502,0,f,"2013-03-29"
16,125309369,4,1200581,4,t,"2013-03-31"
16,125313689,4,1197502,1,t,"2013-03-25"
26,125313988,18,1204576,1,t,"2013-04-05"
22,125315202,20,1197502,1,t,"2013-03-28"
16,125320318,4,1197502,0,f,"2013-03-25"
16,125321614,4,1197502,1,t,"2013-03-26"
54,125326806,95,1197502,0,f,"2013-03-27"
24,125333464,15,1208251,0,f,"2013-04-25"
22,125345188,20,1197502,1,t,"2013-04-01"
24,125353292,15,1197502,0,f,"2013-03-25"
24,125357227,15,1197502,0,f,"2013-03-26"
23,125358286,14,1197502,0,f,"2013-04-21"
23,125359953,14,1197502,0,f,"2013-03-26"
16,125361153,4,1208251,0,f,"2013-04-26"
24,125374519,15,1197502,0,f,"2013-04-16"
29,125374946,88,1204576,0,f,"2013-04-05"
23,125375543,14,1200581,1,t,"2013-04-02"
16,125380963,4,1197502,1,t,"2013-03-26"
16,125385430,4,1204576,0,f,"2013-04-05"
26,125386641,18,1197502,0,f,"2013-03-25"
17,125387669,3,1197502,0,f,"2013-04-20"
54,125388078,95,1197502,0,f,"2013-03-25"
16,125389708,4,1197502,0,f,"2013-03-26"
19,125395721,17,1200581,0,f,"2013-04-03"
23,125402331,14,1208251,1,t,"2013-04-23"
22,125402508,20,1197502,0,f,"2013-03-25"
17,125410420,3,1204576,0,f,"2013-04-04"
17,125414632,3,1197502,0,f,"2013-03-29"
23,125415439,14,1197502,0,f,"2013-04-23"
23,125416127,14,1197502,0,f,"2013-03-27"
23,125416415,14,1197502,0,f,"2013-04-03"
26,125417014,18,1197502,0,f,"2013-03-28"
24,125422512,15,1197502,0,f,"2013-03-25"
23,125423222,14,1200581,0,f,"2013-03-31"
17,125428073,3,1197502,1,t,"2013-03-30"
16,125430801,4,1200582,0,f,"2013-03-31"
22,125433200,20,1208251,0,f,"2013-04-23"
22,125433796,20,1197502,0,f,"2013-04-03"
24,125437799,15,1208251,0,f,"2013-04-24"
23,125438446,14,1200581,0,f,"2013-04-16"
23,125438493,14,1204576,0,f,"2013-04-05"
24,125441813,15,1204576,0,f,"2013-04-04"
23,125447154,14,1197502,0,f,"2013-03-29"
16,125448667,4,1197502,0,f,"2013-03-26"
16,125449361,4,1197502,0,f,"2013-03-25"
17,125452303,3,1204576,0,f,"2013-04-07"
16,125458233,4,1208251,0,f,"2013-04-23"
26,125459460,18,1204821,0,f,"2013-04-19"
23,125460483,14,1197502,0,f,"2013-03-26"
54,125466965,95,1208251,0,f,"2013-04-23"
17,125467235,3,1197502,0,f,"2013-03-25"
19,125471723,17,1208251,1,t,"2013-04-23"
19,125472954,17,1204576,0,f,"2013-04-05"
22,125473015,20,1197502,1,t,"2013-04-18"
22,125473843,20,1197502,0,f,"2013-03-29"
29,125473971,88,1200582,0,f,"2013-04-01"
16,125475381,4,1197502,0,f,"2013-03-25"
23,125475408,14,1197502,0,f,"2013-03-25"
16,125476475,4,1208251,1,t,"2013-04-25"
19,125476814,17,1208251,0,f,"2013-04-23"
17,125478834,3,1200581,0,f,"2013-04-06"
19,125480058,17,1204576,1,t,"2013-04-05"
22,125480304,20,1200581,0,f,"2013-04-02"
23,125488642,14,1197502,0,f,"2013-03-30"
16,125492019,4,1197502,0,f,"2013-03-27"
17,125494503,3,1197502,0,f,"2013-04-08"
23,125497176,14,1200581,0,f,"2013-03-30"
23,125499692,14,1200581,3,t,"2013-03-30"
23,125503972,14,1197502,0,f,"2013-04-18"
23,125505043,14,1208251,0,f,"2013-04-29"
54,125516024,95,1208252,0,f,"2013-04-28"
29,125520302,88,1197502,1,t,"2013-03-27"
16,125520847,4,1204576,1,t,"2013-04-22"
25,125524964,217,1197502,0,f,"2013-03-27"
16,125528089,4,1197502,0,f,"2013-03-25"
23,125530419,14,1208251,5,t,"2013-04-23"
19,125532030,17,1197502,0,f,"2013-03-30"
23,125534144,14,1204576,1,t,"2013-04-04"
29,125535105,88,1197502,0,f,"2013-03-27"
54,125536992,95,1200581,0,f,"2013-04-05"
23,125539782,14,1197502,0,f,"2013-03-28"
54,125540028,95,1197502,0,f,"2013-04-16"
54,125542348,95,1197502,1,t,"2013-03-26"
22,125548924,20,1208251,0,f,"2013-04-24"
54,125552372,95,1197502,0,f,"2013-03-25"
22,125554417,20,1200581,0,f,"2013-04-03"
22,125555523,20,1197502,0,f,"2013-03-28"
23,125569512,14,1208252,0,f,"2013-04-29"
16,125570349,4,1204576,0,f,"2013-04-04"
22,125570362,20,1197502,0,f,"2013-04-05"
23,125570704,14,1197502,0,f,"2013-03-25"
22,125571290,20,1197502,1,t,"2013-03-27"
22,125572379,20,1197502,0,f,"2013-03-29"
16,125573497,4,1208251,0,f,"2013-04-27"
16,125574870,4,1197502,0,f,"2013-03-25"
22,125576327,20,1208252,2,t,"2013-04-26"
16,125577997,4,1197502,1,t,"2013-04-20"
16,125581085,4,1208252,2,t,"2013-04-26"
17,125581189,3,1204576,1,t,"2013-04-05"
54,125588505,95,1197502,0,f,"2013-03-28"
54,125598557,95,1197502,1,t,"2013-03-30"
16,125599921,4,1197502,0,f,"2013-04-20"
54,125604685,95,1208251,2,t,"2013-04-24"
22,125605108,20,1197502,1,t,"2013-03-27"
22,125607536,20,1204822,0,f,"2013-04-06"
29,125617600,88,1208251,0,f,"2013-04-30"
17,125621368,3,1197502,0,f,"2013-04-03"
29,125622203,88,1197502,0,f,"2013-03-30"
16,125622422,4,1197502,0,f,"2013-03-26"
22,125627716,20,1197502,0,f,"2013-03-25"
54,125627738,95,1197502,0,f,"2013-03-25"
23,125629509,14,1197502,0,f,"2013-03-29"
23,125632925,14,1197502,0,f,"2013-03-25"
54,125641250,95,1197502,0,f,"2013-03-25"
16,125646474,4,1197502,0,f,"2013-03-25"
16,125647015,4,1200582,0,f,"2013-03-31"
16,125648463,4,1204576,0,f,"2013-04-06"
24,125648824,15,1197502,0,f,"2013-03-30"
16,125648946,4,1197502,2,t,"2013-03-29"
16,125652255,4,1208251,0,f,"2013-04-24"
29,125653436,88,1200581,0,f,"2013-04-03"
16,125655650,4,1204576,1,t,"2013-04-07"
16,125655979,4,1197502,0,f,"2013-03-25"
24,125659170,15,1197502,0,f,"2013-04-21"
16,125662601,4,1197502,0,f,"2013-03-27"
23,125662819,14,1208251,0,f,"2013-04-24"
22,125668242,20,1200581,1,t,"2013-03-31"
23,125673399,14,1197502,0,f,"2013-03-26"
29,125678496,88,1197502,0,f,"2013-03-25"
22,125680886,20,1197502,0,f,"2013-03-26"
54,125685475,95,1197502,0,f,"2013-03-27"
23,125686287,14,1197502,1,t,"2013-03-26"
24,125693817,15,1204576,0,f,"2013-04-05"
29,125699752,88,1197502,0,f,"2013-03-26"
22,125699874,20,1197502,0,f,"2013-03-26"
16,125709539,4,1197502,0,f,"2013-03-27"
16,125709927,4,1197502,0,f,"2013-03-25"
16,125710165,4,1204576,2,t,"2013-04-04"
16,125710492,4,1204576,3,t,"2013-04-04"
24,125711876,15,1197502,1,t,"2013-03-26"
22,125711975,20,1197502,3,t,"2013-04-05"
29,125712686,88,1197502,1,t,"2013-04-01"
26,125714861,18,1204821,0,f,"2013-04-21"
16,125715280,4,1197502,0,f,"2013-03-28"
17,125717496,3,1197502,0,f,"2013-03-29"
24,125717672,15,1197502,1,t,"2013-03-27"
16,125717736,4,1197502,0,f,"2013-03-25"
16,125718294,4,1208251,0,f,"2013-04-28"
19,125724751,17,1208251,0,f,"2013-04-26"
16,125726108,4,1197502,0,f,"2013-03-25"
24,125728695,15,1197502,0,f,"2013-03-25"
22,125742276,20,1197502,0,f,"2013-03-25"
23,125742744,14,1197502,1,t,"2013-03-27"
29,125743269,88,1197502,0,f,"2013-04-02"
16,125744483,4,1200582,0,f,"2013-04-02"
17,125747143,3,1197502,0,f,"2013-03-26"
26,125748688,18,1197502,0,f,"2013-04-06"
16,125748849,4,1208251,1,t,"2013-04-24"
23,125751663,14,1204576,8,t,"2013-04-07"
24,125752112,15,1204822,0,f,"2013-04-17"
54,125752950,95,1204576,1,t,"2013-04-07"
26,125753149,18,1197502,1,t,"2013-03-26"
24,125756631,15,1204576,0,f,"2013-04-26"
23,125760523,14,1204576,0,f,"2013-04-04"
24,125769669,15,1204822,0,f,"2013-04-08"
19,125770454,17,1208251,0,f,"2013-04-25"
29,125771580,88,1200582,0,f,"2013-04-20"
17,125774007,3,1200581,0,f,"2013-04-11"
24,125774660,15,1197502,0,f,"2013-03-28"
19,125778165,17,1197502,0,f,"2013-03-26"
24,125778518,15,1197502,0,f,"2013-03-25"
24,125780285,15,1197502,0,f,"2013-04-01"
26,125783389,18,1197502,0,f,"2013-04-03"
24,125784572,15,1197502,1,t,"2013-03-25"
24,125785204,15,1197502,0,f,"2013-04-05"
24,125785436,15,1208251,0,f,"2013-04-23"
24,125790627,15,1204576,0,f,"2013-04-04"
23,125793853,14,1197502,0,f,"2013-04-06"
24,125795425,15,1200581,0,f,"2013-04-01"
24,125797289,15,1208251,0,f,"2013-04-23"
22,125797387,20,1204821,1,t,"2013-04-07"
24,125800019,15,1197502,0,f,"2013-03-31"
24,125805233,15,1200581,0,f,"2013-04-04"
26,125805924,18,1197502,0,f,"2013-04-19"
26,125813523,18,1197502,0,f,"2013-04-17"
23,125817635,14,1208251,0,f,"2013-04-24"
24,125820307,15,1197502,1,t,"2013-03-31"
24,125820708,15,1197502,0,f,"2013-03-25"
23,125826053,14,1197502,0,f,"2013-04-16"
17,125828028,3,1204576,0,f,"2013-04-06"
24,125829875,15,1197502,0,f,"2013-03-30"
23,125831159,14,1208251,1,t,"2013-04-26"
19,125834369,17,1208252,0,f,"2013-04-25"
24,125838392,15,1200581,0,f,"2013-03-31"
24,125841608,15,1208252,0,f,"2013-04-24"
24,125841983,15,1197502,0,f,"2013-03-30"
19,125843263,17,1204576,0,f,"2013-04-04"
26,125845790,18,1204821,2,t,"2013-04-04"
24,125847875,15,1197502,0,f,"2013-03-27"
26,125856517,18,1204822,0,f,"2013-04-19"
24,125863752,15,1208251,0,f,"2013-04-25"
24,125867119,15,1197502,0,f,"2013-03-25"
19,125874189,17,1197502,0,f,"2013-03-25"
19,125875151,17,1197502,0,f,"2013-03-29"
19,125879173,17,1197502,0,f,"2013-03-27"
24,125881683,15,1208251,4,t,"2013-04-24"
17,125885178,3,1197502,0,f,"2013-03-28"
22,125885261,20,1197502,0,f,"2013-03-26"
23,125887258,14,1197502,0,f,"2013-03-26"
24,125891472,15,1197502,0,f,"2013-03-29"
19,125897227,17,1204576,0,f,"2013-04-04"
19,125897956,17,1208251,0,f,"2013-04-27"
26,125899690,18,1197502,0,f,"2013-04-17"
19,125906928,17,1204576,0,f,"2013-04-05"
19,125910220,17,1200582,0,f,"2013-04-23"
24,125916546,15,1197502,0,f,"2013-04-02"
24,125917802,15,1197502,0,f,"2013-03-25"
24,125920019,15,1200581,0,f,"2013-03-30"
24,125920682,15,1204821,2,t,"2013-04-17"
24,125922972,15,1197502,0,f,"2013-03-26"
26,125929297,18,1208251,0,f,"2013-04-25"
23,125929538,14,1204576,1,t,"2013-04-04"
29,125935223,88,1204576,0,f,"2013-04-05"
24,125942932,15,1197502,0,f,"2013-03-25"
19,125943983,17,1197502,0,f,"2013-03-28"
23,125947079,14,1197502,0,f,"2013-03-25"
24,125947836,15,1197502,2,t,"2013-03-31"
24,125951402,15,1197502,1,t,"2013-03-26"
24,125952635,15,1204822,1,t,"2013-04-02"
24,125954283,15,1208251,1,t,"2013-04-23"
54,125954415,95,1197502,0,f,"2013-03-26"
19,125959477,17,1204576,0,f,"2013-04-04"
23,125960808,14,1197502,0,f,"2013-04-03"
24,125965621,15,1204821,0,f,"2013-04-12"
29,125966811,88,1197502,0,f,"2013-03-26"
29,125968800,88,1200582,0,f,"2013-03-31"
19,125972438,17,1200581,0,f,"2013-04-06"
26,125977371,18,1197502,0,f,"2013-03-26"
19,125978275,17,1208251,0,f,"2013-04-23"
24,125979467,15,1197502,0,f,"2013-03-27"
24,125981187,15,1200581,0,f,"2013-03-30"
19,125988491,17,1197502,1,t,"2013-03-26"
23,125992425,14,1197502,0,f,"2013-03-27"
19,126004045,17,1197502,0,f,"2013-03-27"
19,126005145,17,1197502,2,t,"2013-04-03"
24,126008392,15,1204576,0,f,"2013-04-08"
22,126010329,20,1197502,0,f,"2013-03-30"
24,126013128,15,1197502,0,f,"2013-03-26"
23,126014335,14,1197502,1,t,"2013-03-28"
22,126017644,20,1197502,0,f,"2013-03-26"
19,126018584,17,1208251,0,f,"2013-04-24"
24,126020382,15,1197502,0,f,"2013-03-30"
19,126028355,17,1208251,0,f,"2013-04-23"
24,126029479,15,1197502,0,f,"2013-03-25"
17,126030064,3,1208251,0,f,"2013-04-26"
24,126031222,15,1197502,0,f,"2013-03-27"
26,126031768,18,1200581,0,f,"2013-03-31"
30,126032175,46,1204576,0,f,"2013-04-20"
19,126035386,17,1197502,1,t,"2013-03-30"
23,126036166,14,1208251,0,f,"2013-04-24"
23,126039567,14,1197502,0,f,"2013-03-28"
22,126043945,20,1197502,0,f,"2013-03-26"
17,126048477,3,1197502,0,f,"2013-03-26"
24,126057604,15,1204822,0,f,"2013-04-23"
22,126061107,20,1208251,0,f,"2013-04-26"
23,126061481,14,1197502,0,f,"2013-03-27"
26,126068212,18,1197502,0,f,"2013-03-30"
17,126070024,3,1204576,0,f,"2013-04-07"
24,126070383,15,1204576,1,t,"2013-04-06"
19,126072519,17,1204576,0,f,"2013-04-07"
19,126073121,17,1197502,0,f,"2013-03-27"
26,126073291,18,1204576,0,f,"2013-04-05"
23,126073456,14,1197502,0,f,"2013-04-03"
16,126076370,4,1208252,0,f,"2013-04-25"
22,126077545,20,1197502,0,f,"2013-03-30"
26,126079690,18,1197502,0,f,"2013-03-26"
26,126080582,18,1208251,0,f,"2013-04-24"
19,126082639,17,1208252,2,t,"2013-04-29"
26,126082871,18,1197502,0,f,"2013-03-25"
54,126088333,95,1197502,0,f,"2013-03-27"
24,126088653,15,1197502,0,f,"2013-04-01"
19,126092177,17,1200581,0,f,"2013-03-30"
24,126094753,15,1208251,1,t,"2013-04-29"
26,126101790,18,1200581,0,f,"2013-03-29"
23,126102393,14,1197502,0,f,"2013-04-04"
23,126102424,14,1208251,0,f,"2013-04-23"
23,126105650,14,1197502,0,f,"2013-03-26"
26,126110212,18,1197502,1,t,"2013-03-28"
19,126110479,17,1197502,0,f,"2013-03-25"
26,126111007,18,1204576,0,f,"2013-04-06"
23,126114552,14,1208251,0,f,"2013-04-23"
24,126116128,15,1197502,0,f,"2013-03-27"
24,126120700,15,1200581,0,f,"2013-04-01"
24,126124656,15,1197502,0,f,"2013-03-26"
29,126129320,88,1197502,0,f,"2013-03-30"
26,126132650,18,1204576,0,f,"2013-04-04"
24,126136688,15,1197502,0,f,"2013-03-28"
16,126142414,4,1197502,0,f,"2013-03-29"
24,126143730,15,1197502,0,f,"2013-04-01"
26,126149722,18,1197502,0,f,"2013-03-31"
19,126155991,17,1197502,0,f,"2013-03-29"
24,126156228,15,1197502,0,f,"2013-03-25"
26,126158848,18,1197502,0,f,"2013-03-25"
26,126160910,18,1197502,0,f,"2013-03-25"
19,126161219,17,1208252,0,f,"2013-04-23"
26,126168107,18,1208251,0,f,"2013-04-23"
26,126170353,18,1197502,1,t,"2013-03-25"
54,126171662,95,1197502,1,t,"2013-03-27"
24,126173718,15,1197502,0,f,"2013-04-04"
16,126182638,4,1208251,0,f,"2013-04-23"
16,126184309,4,1208251,1,t,"2013-04-23"
22,126185645,20,1208251,0,f,"2013-04-25"
54,126190148,95,1197502,0,f,"2013-03-26"
26,126190825,18,1197502,1,t,"2013-03-26"
24,126193867,15,1197502,0,f,"2013-03-26"
24,126197204,15,1197502,2,t,"2013-03-25"
26,126197294,18,1197502,0,f,"2013-03-29"
16,126201328,4,1197502,0,f,"2013-03-28"
26,126204175,18,1197502,0,f,"2013-03-28"
16,126205872,4,1197502,0,f,"2013-03-27"
16,126206011,4,1197502,0,f,"2013-03-26"
29,126206918,88,1208251,2,t,"2013-04-24"
16,126207335,4,1197502,0,f,"2013-03-27"
24,126211006,15,1204822,0,f,"2013-04-04"
26,126212478,18,1208251,0,f,"2013-04-23"
26,126216360,18,1197502,1,t,"2013-03-25"
22,126217644,20,1197502,0,f,"2013-03-28"
26,126222041,18,1197502,0,f,"2013-03-26"
24,126222244,15,1204822,3,t,"2013-04-17"
24,126222408,15,1197502,0,f,"2013-03-26"
24,126231190,15,1197502,0,f,"2013-04-19"
24,126233901,15,1197502,1,t,"2013-04-18"
24,126236792,15,1197502,1,t,"2013-03-25"
24,126237277,15,1197502,0,f,"2013-03-25"
16,126238078,4,1208251,0,f,"2013-04-26"
24,126239939,15,1208252,0,f,"2013-04-23"
24,126241336,15,1204822,0,f,"2013-04-01"
24,126241554,15,1208251,1,t,"2013-04-23"
24,126242446,15,1197502,0,f,"2013-04-03"
16,126247682,4,1204576,1,t,"2013-04-05"
24,126249329,15,1208251,1,t,"2013-04-26"
16,126249787,4,1208251,0,f,"2013-04-23"
16,126250714,4,1197502,0,f,"2013-04-16"
24,126251721,15,1208251,2,t,"2013-04-25"
24,126252469,15,1200581,0,f,"2013-03-30"
26,126252869,18,1197502,0,f,"2013-03-25"
24,126255340,15,1197502,0,f,"2013-03-29"
22,126261824,20,1197502,0,f,"2013-04-02"
24,126265622,15,1197502,0,f,"2013-03-27"
24,126266117,15,1204576,0,f,"2013-04-04"
26,126266220,18,1197502,0,f,"2013-03-30"
24,126266370,15,1197502,0,f,"2013-04-05"
24,126272909,15,1208251,0,f,"2013-04-23"
24,126274963,15,1208251,1,t,"2013-04-22"
24,126275907,15,1197502,0,f,"2013-03-27"
16,126276463,4,1197502,1,t,"2013-03-28"
26,126278339,18,1204576,0,f,"2013-04-04"
24,126279097,15,1197502,0,f,"2013-03-26"
26,126279480,18,1197502,0,f,"2013-03-30"
24,126280328,15,1208251,2,t,"2013-04-23"
16,126286151,4,1197502,1,t,"2013-03-25"
16,126287568,4,1197502,0,f,"2013-03-25"
24,126289775,15,1197502,0,f,"2013-03-27"
16,126292478,4,1197502,0,f,"2013-03-27"
24,126295732,15,1197502,0,f,"2013-03-25"
26,126300881,18,1208251,0,f,"2013-04-26"
24,126301307,15,1197502,0,f,"2013-03-27"
22,126302193,20,1197502,0,f,"2013-03-30"
24,126304795,15,1197502,0,f,"2013-03-28"
24,126313958,15,1208251,2,t,"2013-04-28"
29,126314789,88,1208251,0,f,"2013-04-23"
26,126321351,18,1200581,0,f,"2013-03-30"
24,126324833,15,1197502,0,f,"2013-03-28"
19,126325401,17,1200581,0,f,"2013-03-30"
26,126328028,18,1197502,0,f,"2013-03-25"
24,126331076,15,1208251,1,t,"2013-04-25"
17,126333717,3,1204576,0,f,"2013-04-07"
24,126334962,15,1197502,1,t,"2013-04-07"
24,126336781,15,1200988,2,t,"2013-03-21"
24,126344161,15,1197502,0,f,"2013-03-26"
22,126344952,20,1197502,0,f,"2013-04-04"
24,126347081,15,1204822,0,f,"2013-04-19"
26,126350482,18,1197502,0,f,"2013-03-25"
24,126351468,15,1197502,0,f,"2013-03-26"
26,126353112,18,1197502,0,f,"2013-03-25"
24,126355883,15,1200581,0,f,"2013-03-30"
24,126362928,15,1197502,1,t,"2013-03-25"
26,126368270,18,1197502,0,f,"2013-03-25"
24,126368890,15,1197502,1,t,"2013-03-25"
26,126369631,18,1197502,0,f,"2013-03-26"
16,126370523,4,1197502,0,f,"2013-03-27"
24,126370609,15,1208252,0,f,"2013-04-23"
19,126371465,17,1204576,0,f,"2013-04-07"
24,126371593,15,1204822,4,t,"2013-04-19"
24,126375090,15,1200988,0,f,"2013-03-22"
24,126382174,15,1197502,0,f,"2013-03-30"
26,126384254,18,1208251,1,t,"2013-04-23"
24,126391216,15,1197502,0,f,"2013-03-29"
19,126391388,17,1200581,0,f,"2013-04-01"
24,126392342,15,1204576,1,t,"2013-04-06"
24,126392377,15,1208251,0,f,"2013-04-23"
26,126397311,18,1197502,0,f,"2013-04-20"
24,126398213,15,1197502,0,f,"2013-03-25"
24,126402263,15,1197502,0,f,"2013-03-25"
19,126403243,17,1197502,0,f,"2013-03-25"
19,126403936,17,1197502,1,t,"2013-03-31"
24,126403947,15,1208252,3,t,"2013-04-27"
26,126405324,18,1208251,1,t,"2013-04-24"
26,126409214,18,1197502,0,f,"2013-03-28"
16,126409696,4,1208251,0,f,"2013-04-23"
16,126414593,4,1197502,1,t,"2013-03-26"
24,126415247,15,1208252,0,f,"2013-04-24"
16,126415463,4,1197502,0,f,"2013-03-26"
24,126417162,15,1197502,0,f,"2013-03-26"
24,126417861,15,1197502,0,f,"2013-03-25"
54,126425825,95,1204576,0,f,"2013-04-07"
26,126426629,18,1197502,0,f,"2013-03-25"
54,126428552,95,1200581,0,f,"2013-04-05"
24,126430410,15,1197502,0,f,"2013-03-25"
16,126431679,4,1197502,0,f,"2013-03-28"
26,126432639,18,1204576,0,f,"2013-04-05"
26,126436058,18,1208251,0,f,"2013-04-23"
24,126436980,15,1208251,0,f,"2013-04-25"
16,126439950,4,1197502,0,f,"2013-03-25"
24,126445493,15,1197502,0,f,"2013-03-26"
16,126445772,4,1208251,0,f,"2013-04-23"
24,126450860,15,1197502,0,f,"2013-04-05"
16,126455807,4,1208252,0,f,"2013-04-30"
24,126459850,15,1197502,1,t,"2013-03-26"
16,126461867,4,1197502,0,f,"2013-04-05"
16,126462569,4,1197502,0,f,"2013-03-25"
24,126464401,15,1197502,1,t,"2013-04-05"
24,126464428,15,1197502,0,f,"2013-03-25"
24,126472851,15,1208251,0,f,"2013-04-25"
24,126476884,15,1197502,0,f,"2013-03-26"
29,126482648,88,1208251,0,f,"2013-04-28"
24,126485485,15,1208252,0,f,"2013-04-23"
24,126490395,15,1197502,2,t,"2013-03-31"
24,126491153,15,1204576,0,f,"2013-04-07"
24,126491657,15,1204576,0,f,"2013-04-04"
29,126493970,88,1197502,0,f,"2013-03-27"
24,126494794,15,1204821,0,f,"2013-04-05"
16,126495401,4,1197502,0,f,"2013-04-23"
16,126495402,4,1197502,1,t,"2013-03-26"
22,126496153,20,1197502,1,t,"2013-03-28"
16,126496804,4,1197502,0,f,"2013-03-30"
16,126499169,4,1197502,0,f,"2013-03-27"
24,126499231,15,1208252,0,f,"2013-04-26"
24,126501635,15,1197502,0,f,"2013-03-26"
24,126501794,15,1197502,0,f,"2013-03-25"
16,126504548,4,1200988,0,f,"2013-03-18"
24,126505680,15,1200988,0,f,"2013-03-16"
29,126508835,88,1208251,1,t,"2013-04-28"
24,126509629,15,1197502,0,f,"2013-03-25"
24,126513654,15,1208251,0,f,"2013-04-23"
16,126521175,4,1204576,0,f,"2013-04-04"
16,126521927,4,1197502,3,t,"2013-03-31"
29,126522452,88,1208251,0,f,"2013-04-24"
